-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,15
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
-1,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,13
0,2,13
0,2,14
0,2,14
0,2,14
0,2,14
0,2,14
0,2,13
0,2,13
0,2,13
0,2,13
0,2,13
0,2,13
0,2,13
0,2,13
0,2,13
0,2,13
-1,2,13
-1,2,13
-1,2,13
-1,2,13
-2,2,13
-2,2,13
-2,2,13
-2,2,13
-2,2,13
-2,2,14
-2,2,14
-2,2,14
-2,2,14
-3,2,14
-3,2,14
-3,2,14
-3,2,14
-3,2,14
-4,2,14
-4,2,14
-4,2,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,13
-4,3,13
-4,3,13
-4,3,13
-4,3,13
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-4,3,14
-5,3,14
-5,3,14
-5,3,14
-5,3,15
-5,3,15
-6,3,15
-6,4,15
-6,4,15
-6,4,15
-7,4,15
-7,4,15
-7,4,16
-7,4,16
-7,4,16
-7,5,16
-7,5,16
-7,5,16
-7,5,17
-7,5,17
-7,5,17
-7,6,17
-7,6,17
-7,6,18
-7,6,18
-8,7,18
-8,7,18
-8,7,18
-8,8,18
-8,8,18
-9,9,18
-9,9,18
-9,10,18
-9,10,18
-9,11,18
-10,11,18
-10,11,18
-10,12,18
-10,12,18
-10,13,18
-10,14,18
-11,14,18
-11,15,18
-11,15,18
-11,16,18
-11,16,18
-11,16,18
-12,17,18
-12,17,18
-12,18,18
-12,19,18
-12,19,18
-12,20,17
-12,21,17
-13,21,17
-13,21,17
-13,22,18
-13,22,18
-13,22,18
-13,22,18
-13,22,18
-13,23,17
-13,23,17
-14,24,17
-14,24,16
-14,25,16
-14,26,16
-15,27,15
-15,27,15
-15,28,14
-16,29,14
-16,29,14
-16,29,14
-16,30,14
-17,30,14
-17,30,14
-18,31,14
-18,32,14
-18,33,14
-19,34,14
-19,35,15
-20,35,15
-20,36,15
-21,37,15
-21,37,15
-21,37,15
-21,38,15
-21,38,14
-21,38,14
-21,38,14
-21,38,14
-21,38,14
-21,38,14
-21,38,13
-21,38,13
-22,38,12
-22,38,12
-22,38,12
-22,38,12
-22,38,11
-22,38,11
-23,38,11
-23,38,11
-25,39,11
-26,40,11
-26,40,11
-27,41,11
-28,41,12
-29,41,12
-30,41,13
-30,41,13
-31,42,13
-31,42,13
-31,42,12
-31,42,12
-32,43,12
-32,43,12
-32,43,11
-32,43,11
-32,43,10
-32,43,10
-32,43,9
-32,43,9
-32,43,8
-32,43,8
-33,43,8
-33,43,8
-33,43,7
-33,43,7
-33,43,7
-33,44,7
-33,44,6
-33,44,6
-33,45,6
-33,45,5
-34,45,5
-33,46,5
-33,46,5
-33,46,4
-33,46,4
-33,46,4
-33,46,4
-33,46,3
-33,46,3
-33,47,3
-33,47,2
-33,47,2
-33,48,2
-33,48,1
-33,49,1
-33,49,1
-33,50,1
-33,50,0
-33,51,0
-33,51,0
-34,52,0
-34,53,0
-34,53,0
-34,54,0
-34,54,0
-34,55,-1
-34,55,-1
-35,56,-1
-35,57,-2
-35,58,-2
-36,59,-2
-36,59,-3
-36,60,-3
-37,61,-3
-37,62,-3
-38,63,-4
-38,64,-4
-39,64,-4
-39,65,-4
-40,66,-4
-41,66,-4
-42,67,-4
-42,67,-5
-43,68,-5
-44,69,-5
-45,69,-6
-46,70,-6
-47,71,-6
-48,71,-6
-49,72,-7
-50,72,-7
-50,73,-7
-51,73,-7
-52,74,-7
-53,75,-6
-53,75,-6
-54,76,-6
-54,76,-5
-55,77,-5
-55,77,-4
-55,78,-4
-56,79,-3
-56,80,-3
-57,80,-3
-58,81,-2
-58,81,-2
-58,82,-2
-58,82,-2
-58,82,-2
-59,82,-2
-59,83,-1
-59,83,-1
-58,83,-1
-58,83,-1
-58,84,0
-59,84,0
-60,84,0
-61,85,0
-64,85,0
-67,86,0
-72,87,0
-76,88,0
-80,88,-1
-81,88,-1
-81,88,-1
-81,88,-1
-80,88,-1
-80,88,-1
-83,88,-1
-86,88,-1
-90,88,-1
-95,89,0
-99,89,0
-102,89,0
-103,89,0
-102,89,0
-99,89,0
-97,89,0
-95,89,0
-94,89,0
-94,89,0
-94,89,0
-95,89,0
-97,89,0
-99,89,0
-100,89,0
-101,89,0
-101,89,0
-101,89,0
-100,89,0
-99,89,0
-97,89,0
-96,89,0
-93,89,0
-90,89,0
-86,89,0
-83,89,0
-79,89,0
-74,89,0
-69,89,0
-65,88,0
-61,88,0
-57,88,0
-53,88,0
-50,88,0
-47,88,0
-44,88,0
-43,88,0
-42,88,0
-43,88,0
-43,88,0
-44,88,0
-45,88,0
-46,88,0
-47,88,0
-49,88,0
-51,88,0
-53,88,0
-56,88,0
-59,89,0
-64,89,0
-69,89,0
-74,89,0
-78,89,0
-82,89,0
-85,89,0
-86,89,0
-87,89,0
-86,89,0
-86,89,0
-84,89,0
-82,89,0
-80,89,0
-79,89,0
-77,89,0
-76,89,0
-75,89,0
-73,89,0
-72,89,0
-71,89,0
-70,89,0
-69,89,0
-68,89,0
-68,89,0
-68,89,0
-68,89,0
-67,88,0
-66,88,0
-65,88,0
-65,88,0
-65,88,0
-65,88,0
-66,88,0
-67,88,0
-68,88,0
-69,88,0
-70,88,0
-71,88,0
-73,89,0
-73,89,0
-74,89,0
-74,89,0
-74,89,0
-75,89,0
-75,89,0
-76,89,0
-77,89,0
-77,89,0
-78,89,0
-78,89,0
-78,89,0
-77,89,0
-77,89,0
-76,89,0
-75,88,0
-73,88,0
-72,88,0
-71,88,0
-70,88,0
-69,88,0
-68,88,0
-68,88,0
-68,88,0
-67,88,0
-67,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-66,88,0
-65,88,0
-65,88,0
-64,88,0
-64,88,1
-63,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,88,1
-62,87,1
-62,87,1
-62,87,1
-62,87,1
-62,87,1
-62,87,1
-61,87,1
-61,87,1
-60,87,1
-60,87,1
-59,87,1
-59,87,1
-59,87,1
-58,87,1
-58,87,1
-58,87,1
-57,87,1
-57,87,1
-57,87,1
-56,87,1
-56,87,1
-56,87,1
-55,87,1
-55,87,1
-55,87,1
-55,87,1
-54,87,1
-54,87,1
-54,87,1
-53,87,1
-53,87,1
-53,87,1
-52,87,1
-52,87,1
-52,87,1
-51,87,1
-51,87,1
-51,87,1
-51,87,1
-50,87,1
-50,87,1
-50,87,1
-50,86,1
-50,86,1
-50,86,1
-50,86,1
-49,86,1
-49,86,1
-49,86,1
-49,86,1
-49,86,1
-48,86,1
-48,86,1
-48,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-48,86,1
-48,86,1
-48,86,1
-48,86,1
-48,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-47,86,1
-46,86,1
-46,86,1
-46,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-45,86,1
-46,86,1
-46,86,1
-46,86,1
-47,86,1
-47,86,2
-48,86,2
-48,86,2
-48,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-49,86,2
-50,86,2
-50,86,2
-51,86,2
-52,86,2
-52,86,2
-53,86,2
-54,86,1
-55,86,1
-55,87,1
-56,87,1
-57,87,1
-58,87,1
-59,87,1
-59,87,1
-60,87,1
-60,87,1
-60,87,1
-60,87,1
-60,87,1
-60,87,1
-60,87,2
-59,87,2
-59,87,2
-59,87,2
-59,86,2
-58,86,2
-58,86,2
-57,86,2
-57,86,2
-56,86,2
-55,86,2
-54,86,3
-53,86,3
-53,85,3
-52,85,3
-51,85,3
-51,85,3
-50,85,3
-49,85,3
-49,85,3
-51,85,3
-54,85,4
-57,85,4
-59,85,4
-59,85,4
-58,85,3
-58,85,3
-58,85,3
-57,85,3
-57,85,3
-56,85,3
-54,85,3
-52,85,4
-50,84,4
-48,84,4
-46,84,4
-44,83,5
-43,83,5
-42,83,5
-42,83,5
-41,82,5
-40,82,5
-39,82,6
-38,82,6
-37,82,6
-37,82,6
-35,82,6
-36,82,6
-36,82,5
-37,82,5
-37,82,5
-38,82,5
-39,82,5
-39,82,5
-40,82,5
-40,82,5
-40,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,4
-39,82,4
-40,82,4
-40,82,4
-40,82,4
-41,83,4
-41,83,4
-42,83,4
-42,83,4
-42,83,4
-42,83,4
-42,82,4
-42,82,4
-42,82,4
-42,82,4
-42,82,4
-41,82,4
-41,82,4
-41,82,4
-41,82,4
-41,82,4
-41,82,4
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-40,82,5
-40,82,5
-40,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-41,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-40,82,5
-39,82,5
-39,82,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,82,5
-39,82,5
-39,82,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,81,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-39,82,5
-38,82,5
-38,82,5
-39,82,5
-39,82,5
-39,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-38,82,5
-37,82,5
-37,82,5
-37,82,5
-37,82,5
-37,82,5
-36,82,5
-36,82,5
-36,82,5
-35,82,5
-35,82,5
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-34,82,4
-34,82,4
-34,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-35,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-34,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
-33,82,4
